1.000000000000000000e+00	1.048560717141915566e+00
1.000000000000000000e+00	7.326670394672658571e-01
0.000000000000000000e+00	-2.554403415806508759e-01
1.000000000000000000e+00	6.171131120281982962e-01
0.000000000000000000e+00	-2.002560649313529506e-01
0.000000000000000000e+00	4.556699048811576613e-01
0.000000000000000000e+00	5.972629677387584213e-01
1.000000000000000000e+00	3.695060897316775894e-01
1.000000000000000000e+00	8.504318254857815562e-01
1.000000000000000000e+00	4.869690508003530760e-01
0.000000000000000000e+00	5.101207210746504933e-02
0.000000000000000000e+00	2.880025713638202922e-01
0.000000000000000000e+00	4.101311513935859687e-01
1.000000000000000000e+00	5.746804987895554051e-01
1.000000000000000000e+00	8.318537330261847884e-02
0.000000000000000000e+00	3.282729029874786875e-01
1.000000000000000000e+00	1.028285693159408432e+00
1.000000000000000000e+00	7.152969060073087748e-01
0.000000000000000000e+00	-4.303192173341689464e-01
1.000000000000000000e+00	5.774998941186229029e-01
0.000000000000000000e+00	-1.381004779515303815e-01
0.000000000000000000e+00	2.416747889081598266e-01
1.000000000000000000e+00	9.868963767555918309e-01
0.000000000000000000e+00	7.251708809245687171e-01
0.000000000000000000e+00	-2.224848742399211654e-01
0.000000000000000000e+00	-4.205835713798795200e-02
1.000000000000000000e+00	8.398986262385903512e-01
0.000000000000000000e+00	-9.898824891319092656e-02
1.000000000000000000e+00	1.219050837706927570e+00
1.000000000000000000e+00	7.294684088730178928e-01
1.000000000000000000e+00	7.788176434789817471e-01
0.000000000000000000e+00	-3.281034720834126173e-01
1.000000000000000000e+00	9.698035261444735156e-01
1.000000000000000000e+00	6.203214818494987570e-01
1.000000000000000000e+00	7.872078447483363828e-01
1.000000000000000000e+00	4.210843292942974547e-01
1.000000000000000000e+00	5.568694574569942324e-01
1.000000000000000000e+00	1.029247083170914401e+00
0.000000000000000000e+00	-2.912371090178680205e-02
1.000000000000000000e+00	4.543060969661982251e-01
1.000000000000000000e+00	1.203358005797198205e+00
1.000000000000000000e+00	6.719523852529248886e-01
1.000000000000000000e+00	9.304722886116926217e-01
0.000000000000000000e+00	3.941916816742710994e-01
0.000000000000000000e+00	2.525489000135106576e-01
0.000000000000000000e+00	5.409733065627411186e-01
1.000000000000000000e+00	1.166139955031802566e+00
0.000000000000000000e+00	-2.123505432778457769e-01
1.000000000000000000e+00	5.547843196027928414e-01
1.000000000000000000e+00	1.037585106453470241e+00
1.000000000000000000e+00	7.732049228445627698e-01
0.000000000000000000e+00	4.120644290106513508e-02
0.000000000000000000e+00	3.088651584982610721e-01
0.000000000000000000e+00	6.676031893541165552e-01
0.000000000000000000e+00	4.567527610671576199e-01
1.000000000000000000e+00	9.556038066740272230e-01
0.000000000000000000e+00	4.863775508535653769e-01
1.000000000000000000e+00	6.894769549125018271e-01
1.000000000000000000e+00	1.174558341485388624e+00
1.000000000000000000e+00	1.809276345769632033e-01
1.000000000000000000e+00	1.591341942701916423e+00
1.000000000000000000e+00	6.336597978916072016e-01
0.000000000000000000e+00	1.146820239305423733e-01
1.000000000000000000e+00	1.270548194029129663e+00
1.000000000000000000e+00	7.350918264840792249e-01
0.000000000000000000e+00	2.002806459103274317e-01
0.000000000000000000e+00	-1.424673611509334470e-01
0.000000000000000000e+00	5.441415449303296237e-01
0.000000000000000000e+00	-1.650116821611017082e-01
0.000000000000000000e+00	2.757992746444933307e-01
1.000000000000000000e+00	5.168779551913460502e-01
0.000000000000000000e+00	-1.902942259232684175e-01
1.000000000000000000e+00	3.389114293967552261e-01
1.000000000000000000e+00	6.895837582085703188e-01
0.000000000000000000e+00	6.538617256432918690e-02
1.000000000000000000e+00	6.363220780828753309e-01
0.000000000000000000e+00	-3.503378758443561058e-01
1.000000000000000000e+00	7.483645689313285221e-01
0.000000000000000000e+00	-5.764417661529186443e-02
0.000000000000000000e+00	5.717213176285450976e-02
0.000000000000000000e+00	4.403821751319476063e-01
1.000000000000000000e+00	1.071171033251007598e+00
0.000000000000000000e+00	-2.372843059861380610e-01
0.000000000000000000e+00	1.945221568692275804e-01
1.000000000000000000e+00	7.925594671684254022e-01
0.000000000000000000e+00	-4.378570549852174587e-02
0.000000000000000000e+00	4.651214214705535199e-01
0.000000000000000000e+00	4.146975366156785414e-02
0.000000000000000000e+00	-1.560945335702391967e-01
0.000000000000000000e+00	1.406986165849897219e-01
0.000000000000000000e+00	5.009529160473876752e-01
0.000000000000000000e+00	2.471381686656935195e-01
0.000000000000000000e+00	1.788646433343570596e-01
0.000000000000000000e+00	5.432590797548904060e-01
0.000000000000000000e+00	1.790216163219397472e-01
1.000000000000000000e+00	6.036128742986888174e-01
1.000000000000000000e+00	6.044499269776378858e-01
0.000000000000000000e+00	3.615314332409092987e-04
0.000000000000000000e+00	8.191402682600599713e-03
0.000000000000000000e+00	1.573739411002715860e-01
0.000000000000000000e+00	-1.124518062644951910e-01
1.000000000000000000e+00	1.190995021936462228e+00
1.000000000000000000e+00	9.045488182522731790e-01
1.000000000000000000e+00	7.716457981536849475e-01
1.000000000000000000e+00	1.058545873896223233e+00
1.000000000000000000e+00	6.669006955863197028e-01
1.000000000000000000e+00	6.011847561399932260e-01
0.000000000000000000e+00	3.553783504949414307e-01
1.000000000000000000e+00	9.803441524937834828e-01
1.000000000000000000e+00	6.828754171442374954e-01
1.000000000000000000e+00	8.308108753509203526e-01
0.000000000000000000e+00	3.856633293199660528e-01
0.000000000000000000e+00	3.185771115508175266e-01
1.000000000000000000e+00	7.871951345480244777e-01
1.000000000000000000e+00	7.875977437335359710e-01
1.000000000000000000e+00	1.027232340497820084e+00
0.000000000000000000e+00	4.264285192686519399e-01
1.000000000000000000e+00	7.462136514967016021e-01
0.000000000000000000e+00	5.180224023093731311e-01
0.000000000000000000e+00	3.943076169228727501e-01
1.000000000000000000e+00	1.091724275703680469e+00
0.000000000000000000e+00	5.212412152763724604e-01
1.000000000000000000e+00	5.347761774228224629e-01
1.000000000000000000e+00	9.209468704697943986e-01
0.000000000000000000e+00	2.942430862978136219e-03
1.000000000000000000e+00	1.071933362590123728e+00
1.000000000000000000e+00	5.159933741690270192e-01
0.000000000000000000e+00	1.471949749982484901e-01
0.000000000000000000e+00	-2.801795119794598388e-01
1.000000000000000000e+00	4.849954455549604360e-01
0.000000000000000000e+00	7.376508302548582252e-01
0.000000000000000000e+00	4.682639799561055804e-01
0.000000000000000000e+00	-3.297590978305511844e-01
0.000000000000000000e+00	5.111058304026804278e-01
0.000000000000000000e+00	-9.228701742653806772e-02
0.000000000000000000e+00	-1.168535923979034247e-01
0.000000000000000000e+00	4.883393863389178802e-01
1.000000000000000000e+00	7.979195712541510277e-01
1.000000000000000000e+00	5.700460656906789492e-01
0.000000000000000000e+00	4.834541718030288537e-01
1.000000000000000000e+00	3.957403524546549978e-01
0.000000000000000000e+00	1.241206107308801126e-01
0.000000000000000000e+00	6.205135418559319938e-01
0.000000000000000000e+00	4.676495820247664748e-01
0.000000000000000000e+00	1.919785439765608059e-01
0.000000000000000000e+00	1.355026245363200044e-01
1.000000000000000000e+00	6.772616338894780208e-01
1.000000000000000000e+00	5.954781066381316101e-01
1.000000000000000000e+00	6.980913590382530343e-01
1.000000000000000000e+00	6.877407974598358509e-01
1.000000000000000000e+00	2.715201478238356558e-01
1.000000000000000000e+00	1.024761094192560229e+00
1.000000000000000000e+00	8.709605164655863652e-01
0.000000000000000000e+00	3.693692143582569254e-01
1.000000000000000000e+00	5.811087582285238140e-01
0.000000000000000000e+00	3.891357643679945189e-01
0.000000000000000000e+00	3.122540813496093026e-01
0.000000000000000000e+00	1.595121615504290769e-01
1.000000000000000000e+00	1.113781667144759346e+00
0.000000000000000000e+00	-8.770672377183330592e-02
0.000000000000000000e+00	2.393388264307531599e-01
0.000000000000000000e+00	4.605151622305238557e-01
1.000000000000000000e+00	8.629085998757882736e-01
0.000000000000000000e+00	2.339968355258885413e-01
0.000000000000000000e+00	4.468232630961844198e-01
1.000000000000000000e+00	8.538976191241837155e-01
1.000000000000000000e+00	4.397116423475606606e-01
0.000000000000000000e+00	2.646747020941704331e-01
1.000000000000000000e+00	7.737017799890363312e-01
1.000000000000000000e+00	8.842184527944236816e-01
0.000000000000000000e+00	4.228907347331849476e-01
0.000000000000000000e+00	6.354354590054888119e-01
1.000000000000000000e+00	4.173646235836001028e-01
0.000000000000000000e+00	2.208969305218237422e-01
1.000000000000000000e+00	4.571375112078503444e-01
0.000000000000000000e+00	3.562459053399903985e-01
0.000000000000000000e+00	4.348120254316458766e-01
0.000000000000000000e+00	3.228449175436449159e-01
0.000000000000000000e+00	2.986523699663867215e-01
1.000000000000000000e+00	8.656613249581359693e-01
0.000000000000000000e+00	3.712540348847441218e-01
1.000000000000000000e+00	4.749634650342171027e-01
1.000000000000000000e+00	8.628970249770165912e-01
1.000000000000000000e+00	1.501459109115697244e+00
1.000000000000000000e+00	4.068047682860437830e-01
0.000000000000000000e+00	3.197657172392189273e-01
0.000000000000000000e+00	6.456393183094534249e-01
1.000000000000000000e+00	1.310287095612248098e+00
1.000000000000000000e+00	4.973420825913397181e-01
0.000000000000000000e+00	6.428178640020200119e-01
0.000000000000000000e+00	3.197607199330164129e-01
1.000000000000000000e+00	7.785505820451102954e-01
0.000000000000000000e+00	4.570722223243574023e-01
0.000000000000000000e+00	1.290220728511493054e-01
1.000000000000000000e+00	6.223501872387738887e-01
1.000000000000000000e+00	9.884039384221702251e-01
1.000000000000000000e+00	1.151397151822629805e+00
0.000000000000000000e+00	2.833785561942374631e-01
1.000000000000000000e+00	7.892376395088274155e-01
0.000000000000000000e+00	3.125992440283301144e-01
0.000000000000000000e+00	5.923315486978987243e-01
1.000000000000000000e+00	9.345596233488110416e-01
1.000000000000000000e+00	8.909123040048427811e-01
1.000000000000000000e+00	8.851666443560884945e-01
1.000000000000000000e+00	6.408611581578534944e-01
0.000000000000000000e+00	3.384956406790723960e-01
1.000000000000000000e+00	6.409421250563008821e-01
1.000000000000000000e+00	4.863462980314206541e-01
0.000000000000000000e+00	6.232069200917402796e-01
1.000000000000000000e+00	9.951266950811690215e-01
0.000000000000000000e+00	-2.308029601630362249e-01
1.000000000000000000e+00	9.214699443899843079e-01
0.000000000000000000e+00	3.276373226126323007e-02
0.000000000000000000e+00	1.472236725689405334e-01
1.000000000000000000e+00	8.742102960710629311e-01
